,ip,date,asn,dns_name,port,pep_link
10802,169.155.232.108,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[  25   80  443  444  500  587  993 5000 5001],[False False False False False False False False False]
10803,148.222.215.228,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[443],[False]
10804,169.155.227.45,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[500],[False]
10805,14.1.73.169,2025-05-17,14593,['customer.mlbeaus1.pop.starlinkisp.net'],[500],[False]
10806,129.222.172.118,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  53 8887],[False False]
10807,138.84.38.48,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
10808,129.222.24.232,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
10809,138.84.55.37,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[443 500],[False False]
10810,145.224.79.8,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[500],[False]
10811,129.222.174.45,2025-05-17,14593,[],[541],[False]
10812,138.84.57.253,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[  21   80  500 1194 5900 8001],[False False False False False False]
10813,98.97.124.36,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[   22    53   111   111   123  2049  8888 25565 27036 27036 51413],[False False False False False False False False False False False]
10814,14.1.84.78,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[8013],[False]
10815,168.140.242.16,2025-05-17,14593,[],[541],[False]
10816,14.1.87.188,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[500],[False]
10817,129.222.115.235,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[500],[False]
10818,217.142.17.35,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[443],[False]
10819,129.222.68.25,2025-05-17,14593,[],[ 80 443 541],[False False False]
10820,148.222.222.162,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[2000],[False]
10821,217.65.136.13,2025-05-17,14593,[],[500],[False]
10822,98.97.56.199,2025-05-17,14593,[],[161],[False]
10823,143.105.12.26,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[ 80 443],[False False]
10824,143.105.16.185,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[80],[False]
10825,129.222.29.243,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
10826,14.1.93.90,2025-05-17,14593,['customer.prthaus1.pop.starlinkisp.net'],[500],[False]
10827,66.9.167.34,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[500],[False]
10828,216.234.206.216,2025-05-17,14593,['customer.ashnvax2.pop.starlinkisp.net'],[500],[False]
10829,98.97.97.252,2025-05-17,14593,[],[443 443],[False False]
10830,148.222.210.134,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[53],[False]
10831,129.222.175.239,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  53 8887],[False False]
10832,148.222.207.211,2025-05-17,14593,[],[   80   161  2000  9200 10922 10923 18728],[False False False False False False False]
10833,129.222.197.88,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[123 161 500],[False False False]
10834,129.222.215.58,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22 161],[False False]
10835,98.97.106.182,2025-05-17,14593,['customer.dnvrcox1.pop.starlinkisp.net'],[  80  123 8443],[False False False]
10836,206.83.110.62,2025-05-17,14593,['customer.sngesgp1.pop.starlinkisp.net'],[  53  500 8443],[False False False]
10837,143.105.12.195,2025-05-17,14593,[],[500],[False]
10838,129.222.95.203,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[  21   22   23   80 2000 8728 8729],[False False False False False False False]
10839,138.84.38.118,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[  161   443 32015],[False  True  True]
10840,98.97.138.110,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[500],[False]
10841,98.97.122.81,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[500],[False]
10842,98.97.54.236,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[ 500 3400 8443],[False False False]
10843,143.105.58.25,2025-05-17,14593,[],"[16413 16636 17866 17903 18264 19080 19290 19390 19474 19490 19878 20207
 21004 21912 22088 22089 22366 22386 22460 23935 24117 25624 25855 25925]","[False False False False False False False False False False False False
 False False False False False False False False False False False False]"
10844,138.84.37.135,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22 443 541],[False False False]
10845,129.222.225.238,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[10443],[False]
10846,148.222.201.155,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[  541  4434 22022],[False False False]
10847,66.9.162.39,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[  80 2000 8729],[False False False]
10848,138.84.48.100,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[541],[False]
10849,143.105.52.44,2025-05-17,14593,['customer.ashnvax2.pop.starlinkisp.net'],[1082 1083 1084 1090 1701],[False False False False False]
10850,145.224.81.16,2025-05-17,14593,['customer.sfiabgr1.pop.starlinkisp.net'],[9043],[False]
10851,129.222.212.77,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[161],[False]
10852,129.222.27.110,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
10853,149.19.168.68,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[  80  123  443 4343 8080],[False False False False False]
10854,138.84.53.202,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[ 4434 22022],[False False]
10855,170.203.200.223,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[22],[False]
10856,98.97.99.149,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[ 500 4500],[False False]
10857,217.142.26.147,2025-05-17,14593,['customer.sfiabgr1.pop.starlinkisp.net'],[  161   443 32015],[False  True  True]
10858,149.19.162.64,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[1194],[False]
10859,135.129.121.242,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[541],[False]
10860,98.97.126.81,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[ 443 2101 2601],[False False False]
10861,129.222.171.227,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  80  161  443  541 1443],[False False False False False]
10862,143.105.102.86,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[541],[False]
10863,145.224.82.125,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[  161   443 32015],[False  True  True]
10864,217.65.143.151,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[  161  5312 32015],[False  True  True]
10865,14.1.84.132,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[ 123  161  500 4004 6004 9004],[False False False False False False]
10866,129.222.110.52,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 161  500 4110 4117 4118],[False False False False False]
10867,143.105.58.227,2025-05-17,14593,[],[7001],[False]
10868,209.198.139.149,2025-05-17,14593,[],[ 161 2000],[False False]
10869,209.198.134.141,2025-05-17,14593,['customer.wrswpol1.pop.starlinkisp.net'],[500],[False]
10870,129.224.193.165,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[500],[False]
10871,129.222.239.0,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[500],[False]
10872,129.222.35.218,2025-05-17,14593,['customer.atlagax1.pop.starlinkisp.net'],[500],[False]
10873,98.97.123.222,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[   22   264   500  4434 18264],[False False False False False]
10874,138.84.56.222,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 80 443 541],[False False False]
10875,143.105.103.117,2025-05-17,14593,[],[ 123 8729],[False False]
10876,217.142.19.49,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[5060],[False]
10877,129.222.115.114,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[500],[False]
10878,212.105.149.68,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[ 500 4433 5001],[False False False]
10879,98.97.103.215,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
10880,170.203.200.106,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[ 123 8080 8081],[False False False]
10881,98.97.101.158,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[  161 32015],[False  True]
10882,209.198.139.189,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[  161   443 32015],[False  True  True]
10883,188.92.250.86,2025-05-17,14593,['customer.wrswpol1.pop.starlinkisp.net'],[161 443],[False False]
10884,148.222.219.8,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22  80 443 541],[False False False False]
10885,98.97.142.138,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[ 444 4433],[False False]
10886,138.84.58.65,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[541],[False]
10887,14.1.84.200,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[500],[False]
10888,216.234.214.165,2025-05-17,14593,['customer.jhngzaf1.pop.starlinkisp.net'],[8443],[False]
10889,116.91.211.39,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[500],[False]
10890,129.222.168.207,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  53 8887],[False False]
10891,217.65.138.118,2025-05-17,14593,[],[2000],[False]
10892,129.222.215.5,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  161  8080  8090 10443],[False False False False]
10893,169.155.225.237,2025-05-17,14593,[],[541],[False]
10894,143.105.67.60,2025-05-17,14593,[],[443],[False]
10895,14.1.80.202,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[22],[False]
10896,116.91.215.220,2025-05-17,14593,['customer.acklnzl1.pop.starlinkisp.net'],[500],[False]
10897,129.222.31.135,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[   80  4550  5552  6550 56000],[False False False False False]
10898,129.222.250.1,2025-05-17,14593,['customer.atlagax1.pop.starlinkisp.net'],[500],[False]
10899,14.1.84.218,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[500],[False]
10900,145.224.89.131,2025-05-17,14593,[],[1194 1194 1701 1723],[False False False False]
10901,14.1.85.33,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[500],[False]
10902,129.222.173.163,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  53 8887],[False False]
10903,129.222.225.83,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[500],[False]
10904,129.222.199.60,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[10443],[False]
10905,206.83.110.158,2025-05-17,14593,['customer.sngesgp1.pop.starlinkisp.net'],[4433 8443],[False False]
10906,98.97.95.39,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[443],[False]
10907,98.97.155.151,2025-05-17,14593,['customer.ashnvax2.pop.starlinkisp.net'],[ 500 8002 8004],[False False False]
10908,148.222.204.84,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[7500],[False]
10909,169.155.248.191,2025-05-17,14593,['customer.mdrdesp1.pop.starlinkisp.net'],[ 22 161 443],[False False False]
10910,206.83.120.84,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[443],[False]
10911,98.97.189.34,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],[500],[False]
10912,65.181.18.91,2025-05-17,14593,['customer.sngesgp1.pop.starlinkisp.net'],[ 161  541 4343],[False False False]
10913,66.9.170.193,2025-05-17,14593,[],[ 22  80 443],[False False False]
10914,148.222.222.233,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[2000 3497],[False False]
10915,98.97.113.88,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],[500],[False]
10916,129.222.26.56,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[ 500 4433],[False False]
10917,66.9.178.211,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[ 22  80 443 541],[False False False False]
10918,170.203.216.129,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
10919,143.105.104.151,2025-05-17,14593,[],[  264   443   500 18264],[False False False False]
10920,129.222.177.107,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
10921,129.222.197.209,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[  22  541 9443],[False False False]
10922,206.214.231.107,2025-05-17,14593,['customer.lga4.mc.starlinkisp.net'],[ 80 443],[False False]
10923,209.198.152.129,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[ 161  500 1967],[False False False]
10924,98.97.113.233,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],[500],[False]
10925,217.65.137.24,2025-05-17,14593,['customer.mdrdesp1.pop.starlinkisp.net'],[ 80 443 500],[False False False]
10926,129.222.67.9,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],[500],[False]
10927,98.97.56.171,2025-05-17,14593,[],[  443 10000 10001],[False False False]
10928,143.105.52.5,2025-05-17,14593,['customer.ashnvax2.pop.starlinkisp.net'],[500],[False]
10929,143.105.173.174,2025-05-17,14593,[],[  80  443 8443],[False  True False]
10930,129.222.29.28,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
10931,98.97.152.75,2025-05-17,14593,['customer.ashnvax2.pop.starlinkisp.net'],[443],[ True]
10932,138.84.49.165,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[161],[False]
10933,138.84.48.214,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  80 2000],[False False]
10934,138.84.50.107,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[541],[False]
10935,148.222.135.239,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[500],[False]
10936,200.189.17.209,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[  161   443 32015],[False  True  True]
10937,209.198.141.127,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[ 444 8069 8443],[False False False]
10938,206.83.107.176,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[  53   80  161  500 7749 7751 7911 8090 8181],[False False False False False False False False False]
10939,98.97.98.95,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
10940,98.97.157.154,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  80  161  443 1723],[False False False False]
10941,129.222.230.28,2025-05-17,14593,[],[22],[False]
10942,206.83.117.137,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[80],[False]
10943,200.189.17.1,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
10944,188.92.251.184,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[  22 5900],[False False]
10945,148.222.217.148,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[80],[False]
10946,98.97.181.89,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[ 443 8443],[False False]
10947,145.224.89.103,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[ 25 443 444 500],[False False False False]
10948,148.222.201.84,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 541 4434 8082],[False False False]
10949,145.224.80.212,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[500],[False]
10950,129.224.201.31,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[1701],[False]
10951,129.222.43.224,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[500],[False]
10952,98.97.148.158,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[8080],[False]
10953,129.222.166.68,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[500],[False]
10954,129.222.171.220,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  22   53 8887],[False False False]
10955,98.97.29.142,2025-05-17,14593,['customer.snjecax1.pop.starlinkisp.net'],[500],[False]
10956,143.105.58.18,2025-05-17,14593,[],[500],[False]
10957,148.222.212.107,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[  80  161  541 9443],[False False False False]
10958,98.97.159.138,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[ 443  500 8443],[False False False]
10959,206.83.96.97,2025-05-17,14593,['customer.acklnzl1.pop.starlinkisp.net'],[500],[False]
10960,129.222.111.137,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[   21   443  1723  8081 18000 18080 21191 50001],[False False False False False False False False]
10961,129.222.72.62,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[  443   500 60009],[False False False]
10962,129.222.185.213,2025-05-17,14593,[],[500],[False]
10963,98.97.142.57,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],"[ 3999  4000  4004  4007  5000  5002  5003  5004 22609 22610 43443 43796
 53443 53796]","[False False False False False False False False False False False False
 False False]"
10964,66.9.178.252,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[80],[False]
10965,129.222.29.32,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
10966,98.97.122.18,2025-05-17,14593,[],[500],[False]
10967,138.84.44.186,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 80 443 541],[False False False]
10968,143.105.62.64,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[500],[False]
10969,143.105.46.186,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[32015],[ True]
10970,98.97.142.242,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[443],[ True]
10971,129.222.27.74,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
10972,129.222.90.152,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[500],[False]
10973,129.222.124.249,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[500],[False]
10974,98.97.142.230,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[500],[False]
10975,98.97.162.193,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[ 500 2225],[False False]
10976,129.222.177.15,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
10977,138.84.55.58,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 541 8081],[False False]
10978,148.222.196.247,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[500],[False]
10979,209.198.136.98,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[ 21 500],[False False]
10980,170.203.193.221,2025-05-17,14593,[],[161],[False]
10981,129.222.224.117,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[   81 56000],[False False]
